orderId:ID(Order),OrderDate,RequiredDate,ShippedDate,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerName,LastName,FirstName,ShipperName,labels:LABEL
110,2025-05-01 02:35:44,2025-05-13 02:35:44,2025-05-06 02:35:44,12.75,快讯信息有限公司智能科技,山东省海口县龙潭杨街q座 232213,勇县,澳门特别行政区,384293,中国,快讯信息有限公司智能科技,江,凤兰,邮政EMS,Order
111,2024-09-02 12:52:52,2024-09-11 12:52:52,,279.08,和泰网络有限公司电子商务,山东省台北市南湖刘路G座 282213,玲市,江苏省,453351,中国,和泰网络有限公司电子商务,欧,娜,圆通速递,Order
112,2025-03-22 06:53:45,2025-03-29 06:53:45,2025-03-24 06:53:45,359.34,国讯科技有限公司金融科技,广东省俊县锡山海门路g座 967844,金凤市,江西省,230194,中国,国讯科技有限公司金融科技,王,雪,申通快递,Order
113,2025-04-07 20:01:30,2025-04-15 20:01:30,2025-04-11 20:01:30,64.97,MBP软件科技有限公司信息技术,安徽省瑞市西夏高路i座 571615,丽华县,宁夏回族自治区,300387,中国,MBP软件科技有限公司信息技术,王,雪,申通快递,Order
114,2025-07-30 11:43:41,2025-08-08 11:43:41,,103.92,南康网络有限公司互联网服务,天津市潜江县沈河太原路A座 620715,敏市,福建省,403615,中国,南康网络有限公司互联网服务,江,凤兰,顺丰速运,Order
115,2025-06-27 03:23:17,2025-07-04 03:23:17,2025-07-02 03:23:17,141.91,国讯科技有限公司金融科技,广东省俊县锡山海门路g座 967844,金凤市,江西省,230194,中国,国讯科技有限公司金融科技,曹,洁,中通快递,Order
116,2024-06-19 07:22:27,2024-06-25 07:22:27,2024-06-22 07:22:27,175.97,时空盒数字信息有限公司虚拟现实,湖南省杭州市清河柳州路s座 365953,荣市,海南省,934862,中国,时空盒数字信息有限公司虚拟现实,林,磊,百世快递,Order
117,2026-03-17 02:04:23,2026-03-27 02:04:23,2026-03-22 02:04:23,287.27,兰金电子科技有限公司区块链技术,吉林省齐齐哈尔县沈河深圳街p座 109059,南昌市,台湾省,701156,中国,兰金电子科技有限公司区块链技术,薛,洋,中通快递,Order
118,2025-01-14 15:01:00,2025-01-24 15:01:00,,274.79,盟新传媒有限公司大数据分析,甘肃省红县涪城董路q座 904897,辽阳县,安徽省,428336,中国,盟新传媒有限公司大数据分析,彭,桂荣,申通快递,Order
119,2025-06-03 15:51:46,2025-06-13 15:51:46,2025-06-06 15:51:46,447.43,时刻网络有限公司信息技术,辽宁省长春县高港大冶街E座 299146,梅县,山西省,257161,中国,时刻网络有限公司信息技术,张,刚,申通快递,Order
120,2026-01-15 11:02:18,2026-01-29 11:02:18,2026-01-19 11:02:18,231.11,通际名联科技有限公司金融科技,黑龙江省利县江北曹路r座 182732,济南市,台湾省,380850,中国,通际名联科技有限公司金融科技,张,刚,邮政EMS,Order
121,2026-02-03 23:09:50,2026-02-15 23:09:50,2026-02-06 23:09:50,422.5,巨奥科技有限公司信息技术,辽宁省兵县门头沟黄路R座 339119,峰县,河南省,970735,中国,巨奥科技有限公司信息技术,王,斌,韵达快递,Order
122,2026-01-15 22:27:55,2026-01-21 22:27:55,2026-01-17 22:27:55,292.12,晖来计算机传媒有限公司云计算,广东省娟市孝南辽阳路I座 278094,郑州县,江苏省,370443,中国,晖来计算机传媒有限公司云计算,王,倩,京东物流,Order
123,2025-01-11 03:15:47,2025-01-16 03:15:47,,400.78,维涛科技有限公司网络安全,西藏自治区亮市清浦王街I座 399560,永安市,贵州省,583598,中国,维涛科技有限公司网络安全,李,玉珍,百世快递,Order
124,2024-09-03 19:49:11,2024-09-14 19:49:11,2024-09-04 19:49:11,229.05,易动力网络有限公司信息技术,山西省广州县淄川王路j座 894925,英县,山东省,228414,中国,易动力网络有限公司信息技术,田,桂荣,顺丰速运,Order
125,2024-08-22 15:22:53,2024-08-26 15:22:53,2024-08-23 15:22:53,236.07,巨奥传媒有限公司信息技术,重庆市燕市安次哈尔滨街x座 404214,辛集市,广东省,406351,中国,巨奥传媒有限公司信息技术,赵,晨,中通快递,Order
126,2026-02-09 10:47:40,2026-02-19 10:47:40,2026-02-12 10:47:40,406.83,东方峻景传媒有限公司金融科技,江西省利市东城任街V座 970735,海门县,湖南省,667608,中国,东方峻景传媒有限公司金融科技,欧,娜,顺丰速运,Order
127,2024-09-06 21:26:49,2024-09-12 21:26:49,2024-09-08 21:26:49,262.42,MBP软件网络有限公司移动应用开发,青海省颖县山亭西安路G座 992594,辛集市,重庆市,516137,中国,MBP软件网络有限公司移动应用开发,陈,杨,德邦物流,Order
128,2024-11-23 01:49:35,2024-12-05 01:49:35,2024-11-26 01:49:35,301.49,维涛科技有限公司网络安全,西藏自治区亮市清浦王街I座 399560,永安市,贵州省,583598,中国,维涛科技有限公司网络安全,曲,桂花,申通快递,Order
129,2025-03-08 08:14:52,2025-03-19 08:14:52,2025-03-10 08:14:52,26.55,明腾传媒有限公司互联网服务,澳门特别行政区呼和浩特市沈北新曲街v座 733015,邯郸市,天津市,144183,中国,明腾传媒有限公司互联网服务,江,凤兰,京东物流,Order
130,2025-01-21 14:45:16,2025-02-02 14:45:16,2025-01-22 14:45:16,345.75,银嘉科技有限公司科技公司,山东省深圳县孝南黄街c座 290750,秀荣市,宁夏回族自治区,662554,中国,银嘉科技有限公司科技公司,赵,晨,京东物流,Order
131,2025-12-02 16:05:14,2025-12-11 16:05:14,,23.24,合联电子科技有限公司信息技术,辽宁省琴县高明北京街p座 129411,荣市,重庆市,992062,中国,合联电子科技有限公司信息技术,彭,桂荣,京东物流,Order
132,2024-06-25 02:32:14,2024-07-05 02:32:14,2024-06-26 02:32:14,354.29,东方峻景传媒有限公司金融科技,江西省利市东城任街V座 970735,海门县,湖南省,667608,中国,东方峻景传媒有限公司金融科技,张,丹丹,京东物流,Order
133,2024-06-25 10:43:41,2024-07-01 10:43:41,2024-06-28 10:43:41,236.23,和泰信息有限公司信息技术,江苏省俊市璧山陈路I座 849236,成都市,四川省,430904,中国,和泰信息有限公司信息技术,薛,洋,邮政EMS,Order
134,2025-02-03 13:57:41,2025-02-06 13:57:41,,132.89,昊嘉信息有限公司信息技术,天津市伟县清城何路W座 931319,军县,辽宁省,815449,中国,昊嘉信息有限公司信息技术,王,雪,百世快递,Order
135,2026-01-30 14:13:14,2026-02-10 14:13:14,2026-02-04 14:13:14,151.52,恒聪百汇传媒有限公司虚拟现实,福建省兴城市高明邓街U座 898971,重庆市,河南省,796218,中国,恒聪百汇传媒有限公司虚拟现实,欧,娜,圆通速递,Order
136,2025-11-18 11:26:46,2025-11-30 11:26:46,2025-11-23 11:26:46,150.32,图龙信息网络有限公司云计算,湖南省兰州县丰都张街B座 954217,宁德市,福建省,905170,中国,图龙信息网络有限公司云计算,江,凤兰,韵达快递,Order
137,2024-10-18 09:01:34,2024-10-22 09:01:34,,336.25,艾提科信传媒有限公司网络安全,西藏自治区凤兰县朝阳林街U座 372877,桂荣市,山西省,386526,中国,艾提科信传媒有限公司网络安全,曹,洁,百世快递,Order
138,2025-01-30 17:16:18,2025-02-11 17:16:18,2025-01-31 17:16:18,227.08,凌云信息有限公司虚拟现实,香港特别行政区福州市城北太原街O座 751024,秀珍县,福建省,531973,中国,凌云信息有限公司虚拟现实,薛,洋,中通快递,Order
139,2026-02-07 13:10:17,2026-02-19 13:10:17,2026-02-10 13:10:17,158.1,合联电子科技有限公司信息技术,辽宁省琴县高明北京街p座 129411,荣市,重庆市,992062,中国,合联电子科技有限公司信息技术,李,玉珍,百世快递,Order
140,2026-01-21 16:47:01,2026-01-28 16:47:01,2026-01-23 16:47:01,107.52,晖来计算机传媒有限公司云计算,广东省娟市孝南辽阳路I座 278094,郑州县,江苏省,370443,中国,晖来计算机传媒有限公司云计算,林,磊,顺丰速运,Order
141,2024-06-19 09:12:54,2024-06-27 09:12:54,,44.97,商软冠联传媒有限公司智能科技,甘肃省阜新县江北白路G座 114919,太原县,黑龙江省,500377,中国,商软冠联传媒有限公司智能科技,曲,桂花,德邦物流,Order
142,2025-05-24 10:08:52,2025-06-02 10:08:52,2025-05-28 10:08:52,287.5,时刻网络有限公司信息技术,辽宁省长春县高港大冶街E座 299146,梅县,山西省,257161,中国,时刻网络有限公司信息技术,彭,桂荣,中通快递,Order
143,2025-11-11 04:45:12,2025-11-22 04:45:12,2025-11-15 04:45:12,385.99,襄樊地球村信息有限公司物联网,云南省婷婷县高明王路e座 823469,丽娟市,四川省,603957,中国,襄樊地球村信息有限公司物联网,彭,桂荣,邮政EMS,Order
144,2025-02-26 17:06:25,2025-03-07 17:06:25,2025-02-28 17:06:25,324.15,泰麒麟信息有限公司人工智能,广东省想市新城曾路g座 582475,香港县,广西壮族自治区,358806,中国,泰麒麟信息有限公司人工智能,陈,杨,天天快递,Order
145,2024-12-21 05:01:31,2025-01-01 05:01:31,,427.58,济南亿次元网络有限公司科技公司,甘肃省红县白云巢湖路W座 992584,巢湖市,澳门特别行政区,219657,中国,济南亿次元网络有限公司科技公司,曹,洁,申通快递,Order
146,2025-03-25 10:52:29,2025-04-04 10:52:29,,133.22,方正科技科技有限公司互联网服务,新疆维吾尔自治区莉县牧野王路L座 235814,宁德市,湖南省,575121,中国,方正科技科技有限公司互联网服务,张,帅,韵达快递,Order
147,2024-07-11 04:02:30,2024-07-24 04:02:30,,476.15,时空盒数字传媒有限公司大数据分析,湖北省梧州县锡山周路M座 618236,巢湖市,贵州省,903078,中国,时空盒数字传媒有限公司大数据分析,陈,杨,圆通速递,Order
148,2024-08-21 00:55:26,2024-08-27 00:55:26,2024-08-26 00:55:26,90.61,超艺网络有限公司人工智能,四川省梅市高明潮州路u座 815912,武汉市,四川省,103035,中国,超艺网络有限公司人工智能,林,磊,申通快递,Order
149,2024-06-10 01:10:49,2024-06-20 01:10:49,,369.44,九方传媒有限公司生物科技,江西省玉梅县城北韦路k座 920415,六盘水市,西藏自治区,774096,中国,九方传媒有限公司生物科技,曲,桂花,圆通速递,Order
150,2025-05-06 06:19:46,2025-05-13 06:19:46,2025-05-09 06:19:46,196.84,华泰通安科技有限公司网络安全,香港特别行政区桂兰市城东傅路b座 111143,玉梅市,台湾省,529077,中国,华泰通安科技有限公司网络安全,王,倩,中通快递,Order
151,2026-02-16 03:25:36,2026-02-22 03:25:36,2026-02-17 03:25:36,378.08,精芯传媒有限公司物联网,湖北省杭州市华龙宜都路G座 885926,武汉市,湖北省,378841,中国,精芯传媒有限公司物联网,林,峰,圆通速递,Order
152,2025-06-29 10:38:32,2025-07-07 10:38:32,2025-07-04 10:38:32,492.73,诺依曼软件传媒有限公司物联网,广东省重庆市沈北新深圳路t座 370139,华市,广西壮族自治区,558601,中国,诺依曼软件传媒有限公司物联网,王,雪,德邦物流,Order
153,2026-05-07 04:22:06,2026-05-13 04:22:06,2026-05-11 04:22:06,161.15,时空盒数字传媒有限公司大数据分析,湖北省梧州县锡山周路M座 618236,巢湖市,贵州省,903078,中国,时空盒数字传媒有限公司大数据分析,欧,娜,百世快递,Order
154,2025-10-08 12:06:48,2025-10-11 12:06:48,2025-10-13 12:06:48,109.54,和泰网络有限公司电子商务,山东省台北市南湖刘路G座 282213,玲市,江苏省,453351,中国,和泰网络有限公司电子商务,李,玉珍,德邦物流,Order
155,2025-08-08 22:38:02,2025-08-15 22:38:02,2025-08-09 22:38:02,44.01,晖来计算机传媒有限公司云计算,广东省娟市孝南辽阳路I座 278094,郑州县,江苏省,370443,中国,晖来计算机传媒有限公司云计算,薛,洋,韵达快递,Order
156,2024-08-24 16:43:44,2024-08-30 16:43:44,,27.7,银嘉信息有限公司移动应用开发,河南省洋县门头沟张家港路q座 708953,荆门市,江西省,960045,中国,银嘉信息有限公司移动应用开发,王,倩,中通快递,Order
157,2025-04-24 13:30:29,2025-04-28 13:30:29,2025-04-27 13:30:29,277.51,七喜传媒有限公司人工智能,澳门特别行政区磊市门头沟柳州街Z座 473892,丽华县,西藏自治区,358472,中国,七喜传媒有限公司人工智能,王,斌,百世快递,Order
158,2025-05-21 11:04:33,2025-05-26 11:04:33,2025-05-23 11:04:33,151.31,天开传媒有限公司网络安全,香港特别行政区澳门市清浦许路G座 380354,芳市,云南省,252621,中国,天开传媒有限公司网络安全,王,倩,天天快递,Order
159,2026-04-19 13:27:51,2026-05-01 13:27:51,2026-04-23 13:27:51,135.24,泰麒麟信息有限公司人工智能,广东省想市新城曾路g座 582475,香港县,广西壮族自治区,358806,中国,泰麒麟信息有限公司人工智能,田,桂荣,韵达快递,Order
160,2024-07-05 23:20:06,2024-07-17 23:20:06,2024-07-09 23:20:06,405.98,合联电子科技有限公司信息技术,辽宁省琴县高明北京街p座 129411,荣市,重庆市,992062,中国,合联电子科技有限公司信息技术,陈,杨,天天快递,Order
161,2024-09-10 17:42:40,2024-09-23 17:42:40,2024-09-12 17:42:40,359.46,迪摩科技有限公司电子商务,吉林省香港市白云沈街W座 138703,福州县,海南省,133740,中国,迪摩科技有限公司电子商务,赵,晨,天天快递,Order
162,2026-01-18 20:45:31,2026-01-21 20:45:31,,231.13,明腾传媒有限公司互联网服务,澳门特别行政区呼和浩特市沈北新曲街v座 733015,邯郸市,天津市,144183,中国,明腾传媒有限公司互联网服务,林,峰,天天快递,Order
163,2025-10-23 10:15:23,2025-11-03 10:15:23,2025-10-28 10:15:23,78.46,晖来计算机传媒有限公司云计算,广东省娟市孝南辽阳路I座 278094,郑州县,江苏省,370443,中国,晖来计算机传媒有限公司云计算,王,建平,邮政EMS,Order
164,2025-02-10 09:06:21,2025-02-15 09:06:21,,295.46,维旺明科技有限公司大数据分析,山东省雷县涪城王路f座 739633,杭州市,福建省,105798,中国,维旺明科技有限公司大数据分析,彭,桂荣,韵达快递,Order
165,2025-07-04 08:24:37,2025-07-07 08:24:37,,110.08,易动力科技有限公司科技公司,北京市佛山县合川香港街U座 292593,沈阳县,广西壮族自治区,104016,中国,易动力科技有限公司科技公司,李,玉珍,邮政EMS,Order
166,2025-12-15 05:28:52,2025-12-25 05:28:52,2025-12-16 05:28:52,319.7,太极信息有限公司互联网服务,江苏省六盘水县清浦黄街g座 440842,海门市,福建省,737845,中国,太极信息有限公司互联网服务,曲,桂花,顺丰速运,Order
167,2025-03-09 03:47:34,2025-03-21 03:47:34,2025-03-14 03:47:34,295.81,创汇网络有限公司虚拟现实,北京市玉珍市朝阳赵路P座 508928,秀英市,福建省,862920,中国,创汇网络有限公司虚拟现实,李,玉珍,圆通速递,Order
168,2024-11-22 07:51:52,2024-12-06 07:51:52,2024-11-23 07:51:52,478.73,良诺信息有限公司网络安全,四川省西安市魏都邓路Q座 814705,潮州市,内蒙古自治区,453855,中国,良诺信息有限公司网络安全,张,帅,申通快递,Order
169,2024-08-24 11:25:20,2024-09-01 11:25:20,,458.87,兰金电子科技有限公司区块链技术,吉林省齐齐哈尔县沈河深圳街p座 109059,南昌市,台湾省,701156,中国,兰金电子科技有限公司区块链技术,陈,杨,韵达快递,Order
170,2024-06-22 07:11:40,2024-06-26 07:11:40,2024-06-27 07:11:40,120.36,商软冠联传媒有限公司智能科技,甘肃省阜新县江北白路G座 114919,太原县,黑龙江省,500377,中国,商软冠联传媒有限公司智能科技,徐,艳,圆通速递,Order
171,2025-05-30 12:18:09,2025-06-12 12:18:09,,362.31,九方传媒有限公司生物科技,江西省玉梅县城北韦路k座 920415,六盘水市,西藏自治区,774096,中国,九方传媒有限公司生物科技,赵,晨,天天快递,Order
172,2024-07-30 16:17:22,2024-08-12 16:17:22,2024-08-02 16:17:22,339.31,万迅电脑信息有限公司科技公司,澳门特别行政区沈阳市秀英向路j座 232419,洋县,宁夏回族自治区,487088,中国,万迅电脑信息有限公司科技公司,王,倩,中通快递,Order
173,2026-01-26 13:47:00,2026-01-29 13:47:00,2026-01-31 13:47:00,159.9,精芯传媒有限公司物联网,湖北省杭州市华龙宜都路G座 885926,武汉市,湖北省,378841,中国,精芯传媒有限公司物联网,欧,娜,中通快递,Order
174,2025-05-15 18:18:35,2025-05-23 18:18:35,2025-05-17 18:18:35,82.96,晖来计算机传媒有限公司云计算,广东省娟市孝南辽阳路I座 278094,郑州县,江苏省,370443,中国,晖来计算机传媒有限公司云计算,林,峰,顺丰速运,Order
175,2024-09-19 19:14:36,2024-10-03 19:14:36,2024-09-22 19:14:36,143.11,济南亿次元网络有限公司科技公司,甘肃省红县白云巢湖路W座 992584,巢湖市,澳门特别行政区,219657,中国,济南亿次元网络有限公司科技公司,王,斌,百世快递,Order
176,2024-06-12 02:01:01,2024-06-18 02:01:01,2024-06-14 02:01:01,275.09,中建创业网络有限公司移动应用开发,江西省辛集县沈北新昆明街r座 719259,辽阳县,台湾省,639438,中国,中建创业网络有限公司移动应用开发,田,桂荣,顺丰速运,Order
