OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerName,LastName,FirstName,ShipperName
106,IP471,16,2025-12-04 16:32:05,2025-12-18 16:32:05,2025-12-06 16:32:05,1,333.94,银嘉信息有限公司移动应用开发,河南省洋县门头沟张家港路q座 708953,荆门市,江西省,960045,中国,银嘉信息有限公司移动应用开发,李,玉珍,顺丰速运
107,JT617,20,2024-12-12 06:39:15,2024-12-22 06:39:15,,4,407.11,时空盒数字信息有限公司智能科技,山东省巢湖县清浦缪街U座 742478,郑州县,陕西省,364545,中国,时空盒数字信息有限公司智能科技,欧,娜,圆通速递
108,XO649,10,2026-06-02 00:52:06,2026-06-07 00:52:06,2026-06-04 00:52:06,7,23.6,晖来计算机传媒有限公司云计算,广东省娟市孝南辽阳路I座 278094,郑州县,江苏省,370443,中国,晖来计算机传媒有限公司云计算,林,磊,百世快递
109,NQ176,18,2025-09-27 09:45:07,2025-10-02 09:45:07,2025-09-30 09:45:07,1,327.2,图龙信息传媒有限公司数字科技,天津市梧州市安次彭路t座 336734,南昌市,江西省,117022,中国,图龙信息传媒有限公司数字科技,薛,洋,顺丰速运
110,RG743,2,2025-05-01 02:35:44,2025-05-13 02:35:44,2025-05-06 02:35:44,10,12.75,快讯信息有限公司智能科技,山东省海口县龙潭杨街q座 232213,勇县,澳门特别行政区,384293,中国,快讯信息有限公司智能科技,江,凤兰,邮政EMS
111,CS287,20,2024-09-02 12:52:52,2024-09-11 12:52:52,,4,279.08,和泰网络有限公司电子商务,山东省台北市南湖刘路G座 282213,玲市,江苏省,453351,中国,和泰网络有限公司电子商务,欧,娜,圆通速递
112,PS740,9,2025-03-22 06:53:45,2025-03-29 06:53:45,2025-03-24 06:53:45,5,359.34,国讯科技有限公司金融科技,广东省俊县锡山海门路g座 967844,金凤市,江西省,230194,中国,国讯科技有限公司金融科技,王,雪,申通快递
113,ZO854,9,2025-04-07 20:01:30,2025-04-15 20:01:30,2025-04-11 20:01:30,5,64.97,MBP软件科技有限公司信息技术,安徽省瑞市西夏高路i座 571615,丽华县,宁夏回族自治区,300387,中国,MBP软件科技有限公司信息技术,王,雪,申通快递
114,BP732,2,2025-07-30 11:43:41,2025-08-08 11:43:41,,1,103.92,南康网络有限公司互联网服务,天津市潜江县沈河太原路A座 620715,敏市,福建省,403615,中国,南康网络有限公司互联网服务,江,凤兰,顺丰速运
115,PS740,12,2025-06-27 03:23:17,2025-07-04 03:23:17,2025-07-02 03:23:17,3,141.91,国讯科技有限公司金融科技,广东省俊县锡山海门路g座 967844,金凤市,江西省,230194,中国,国讯科技有限公司金融科技,曹,洁,中通快递
116,BI759,10,2024-06-19 07:22:27,2024-06-25 07:22:27,2024-06-22 07:22:27,7,175.97,时空盒数字信息有限公司虚拟现实,湖南省杭州市清河柳州路s座 365953,荣市,海南省,934862,中国,时空盒数字信息有限公司虚拟现实,林,磊,百世快递
117,EK253,18,2026-03-17 02:04:23,2026-03-27 02:04:23,2026-03-22 02:04:23,3,287.27,兰金电子科技有限公司区块链技术,吉林省齐齐哈尔县沈河深圳街p座 109059,南昌市,台湾省,701156,中国,兰金电子科技有限公司区块链技术,薛,洋,中通快递
118,DH200,6,2025-01-14 15:01:00,2025-01-24 15:01:00,,5,274.79,盟新传媒有限公司大数据分析,甘肃省红县涪城董路q座 904897,辽阳县,安徽省,428336,中国,盟新传媒有限公司大数据分析,彭,桂荣,申通快递
119,MA264,7,2025-06-03 15:51:46,2025-06-13 15:51:46,2025-06-06 15:51:46,5,447.43,时刻网络有限公司信息技术,辽宁省长春县高港大冶街E座 299146,梅县,山西省,257161,中国,时刻网络有限公司信息技术,张,刚,申通快递
120,YZ898,7,2026-01-15 11:02:18,2026-01-29 11:02:18,2026-01-19 11:02:18,10,231.11,通际名联科技有限公司金融科技,黑龙江省利县江北曹路r座 182732,济南市,台湾省,380850,中国,通际名联科技有限公司金融科技,张,刚,邮政EMS
121,ZH741,3,2026-02-03 23:09:50,2026-02-15 23:09:50,2026-02-06 23:09:50,6,422.5,巨奥科技有限公司信息技术,辽宁省兵县门头沟黄路R座 339119,峰县,河南省,970735,中国,巨奥科技有限公司信息技术,王,斌,韵达快递
122,XO649,8,2026-01-15 22:27:55,2026-01-21 22:27:55,2026-01-17 22:27:55,2,292.12,晖来计算机传媒有限公司云计算,广东省娟市孝南辽阳路I座 278094,郑州县,江苏省,370443,中国,晖来计算机传媒有限公司云计算,王,倩,京东物流
123,QL573,16,2025-01-11 03:15:47,2025-01-16 03:15:47,,7,400.78,维涛科技有限公司网络安全,西藏自治区亮市清浦王街I座 399560,永安市,贵州省,583598,中国,维涛科技有限公司网络安全,李,玉珍,百世快递
124,PE529,19,2024-09-03 19:49:11,2024-09-14 19:49:11,2024-09-04 19:49:11,1,229.05,易动力网络有限公司信息技术,山西省广州县淄川王路j座 894925,英县,山东省,228414,中国,易动力网络有限公司信息技术,田,桂荣,顺丰速运
125,AU710,4,2024-08-22 15:22:53,2024-08-26 15:22:53,2024-08-23 15:22:53,3,236.07,巨奥传媒有限公司信息技术,重庆市燕市安次哈尔滨街x座 404214,辛集市,广东省,406351,中国,巨奥传媒有限公司信息技术,赵,晨,中通快递
126,VX147,20,2026-02-09 10:47:40,2026-02-19 10:47:40,2026-02-12 10:47:40,1,406.83,东方峻景传媒有限公司金融科技,江西省利市东城任街V座 970735,海门县,湖南省,667608,中国,东方峻景传媒有限公司金融科技,欧,娜,顺丰速运
127,TO444,17,2024-09-06 21:26:49,2024-09-12 21:26:49,2024-09-08 21:26:49,9,262.42,MBP软件网络有限公司移动应用开发,青海省颖县山亭西安路G座 992594,辛集市,重庆市,516137,中国,MBP软件网络有限公司移动应用开发,陈,杨,德邦物流
128,QL573,13,2024-11-23 01:49:35,2024-12-05 01:49:35,2024-11-26 01:49:35,5,301.49,维涛科技有限公司网络安全,西藏自治区亮市清浦王街I座 399560,永安市,贵州省,583598,中国,维涛科技有限公司网络安全,曲,桂花,申通快递
129,GR625,2,2025-03-08 08:14:52,2025-03-19 08:14:52,2025-03-10 08:14:52,2,26.55,明腾传媒有限公司互联网服务,澳门特别行政区呼和浩特市沈北新曲街v座 733015,邯郸市,天津市,144183,中国,明腾传媒有限公司互联网服务,江,凤兰,京东物流
130,ZU351,4,2025-01-21 14:45:16,2025-02-02 14:45:16,2025-01-22 14:45:16,2,345.75,银嘉科技有限公司科技公司,山东省深圳县孝南黄街c座 290750,秀荣市,宁夏回族自治区,662554,中国,银嘉科技有限公司科技公司,赵,晨,京东物流
131,CZ861,6,2025-12-02 16:05:14,2025-12-11 16:05:14,,2,23.24,合联电子科技有限公司信息技术,辽宁省琴县高明北京街p座 129411,荣市,重庆市,992062,中国,合联电子科技有限公司信息技术,彭,桂荣,京东物流
132,VX147,11,2024-06-25 02:32:14,2024-07-05 02:32:14,2024-06-26 02:32:14,2,354.29,东方峻景传媒有限公司金融科技,江西省利市东城任街V座 970735,海门县,湖南省,667608,中国,东方峻景传媒有限公司金融科技,张,丹丹,京东物流
133,VQ233,18,2024-06-25 10:43:41,2024-07-01 10:43:41,2024-06-28 10:43:41,10,236.23,和泰信息有限公司信息技术,江苏省俊市璧山陈路I座 849236,成都市,四川省,430904,中国,和泰信息有限公司信息技术,薛,洋,邮政EMS
134,CC657,9,2025-02-03 13:57:41,2025-02-06 13:57:41,,7,132.89,昊嘉信息有限公司信息技术,天津市伟县清城何路W座 931319,军县,辽宁省,815449,中国,昊嘉信息有限公司信息技术,王,雪,百世快递
135,PC764,20,2026-01-30 14:13:14,2026-02-10 14:13:14,2026-02-04 14:13:14,4,151.52,恒聪百汇传媒有限公司虚拟现实,福建省兴城市高明邓街U座 898971,重庆市,河南省,796218,中国,恒聪百汇传媒有限公司虚拟现实,欧,娜,圆通速递
136,TW751,2,2025-11-18 11:26:46,2025-11-30 11:26:46,2025-11-23 11:26:46,6,150.32,图龙信息网络有限公司云计算,湖南省兰州县丰都张街B座 954217,宁德市,福建省,905170,中国,图龙信息网络有限公司云计算,江,凤兰,韵达快递
137,DV182,12,2024-10-18 09:01:34,2024-10-22 09:01:34,,7,336.25,艾提科信传媒有限公司网络安全,西藏自治区凤兰县朝阳林街U座 372877,桂荣市,山西省,386526,中国,艾提科信传媒有限公司网络安全,曹,洁,百世快递
138,EB652,18,2025-01-30 17:16:18,2025-02-11 17:16:18,2025-01-31 17:16:18,3,227.08,凌云信息有限公司虚拟现实,香港特别行政区福州市城北太原街O座 751024,秀珍县,福建省,531973,中国,凌云信息有限公司虚拟现实,薛,洋,中通快递
139,CZ861,16,2026-02-07 13:10:17,2026-02-19 13:10:17,2026-02-10 13:10:17,7,158.1,合联电子科技有限公司信息技术,辽宁省琴县高明北京街p座 129411,荣市,重庆市,992062,中国,合联电子科技有限公司信息技术,李,玉珍,百世快递
140,XO649,10,2026-01-21 16:47:01,2026-01-28 16:47:01,2026-01-23 16:47:01,1,107.52,晖来计算机传媒有限公司云计算,广东省娟市孝南辽阳路I座 278094,郑州县,江苏省,370443,中国,晖来计算机传媒有限公司云计算,林,磊,顺丰速运
141,NU012,13,2024-06-19 09:12:54,2024-06-27 09:12:54,,9,44.97,商软冠联传媒有限公司智能科技,甘肃省阜新县江北白路G座 114919,太原县,黑龙江省,500377,中国,商软冠联传媒有限公司智能科技,曲,桂花,德邦物流
142,MA264,6,2025-05-24 10:08:52,2025-06-02 10:08:52,2025-05-28 10:08:52,3,287.5,时刻网络有限公司信息技术,辽宁省长春县高港大冶街E座 299146,梅县,山西省,257161,中国,时刻网络有限公司信息技术,彭,桂荣,中通快递
143,EA575,6,2025-11-11 04:45:12,2025-11-22 04:45:12,2025-11-15 04:45:12,10,385.99,襄樊地球村信息有限公司物联网,云南省婷婷县高明王路e座 823469,丽娟市,四川省,603957,中国,襄樊地球村信息有限公司物联网,彭,桂荣,邮政EMS
144,EM821,17,2025-02-26 17:06:25,2025-03-07 17:06:25,2025-02-28 17:06:25,8,324.15,泰麒麟信息有限公司人工智能,广东省想市新城曾路g座 582475,香港县,广西壮族自治区,358806,中国,泰麒麟信息有限公司人工智能,陈,杨,天天快递
145,EU335,12,2024-12-21 05:01:31,2025-01-01 05:01:31,,5,427.58,济南亿次元网络有限公司科技公司,甘肃省红县白云巢湖路W座 992584,巢湖市,澳门特别行政区,219657,中国,济南亿次元网络有限公司科技公司,曹,洁,申通快递
146,FB488,14,2025-03-25 10:52:29,2025-04-04 10:52:29,,6,133.22,方正科技科技有限公司互联网服务,新疆维吾尔自治区莉县牧野王路L座 235814,宁德市,湖南省,575121,中国,方正科技科技有限公司互联网服务,张,帅,韵达快递
147,GL926,17,2024-07-11 04:02:30,2024-07-24 04:02:30,,4,476.15,时空盒数字传媒有限公司大数据分析,湖北省梧州县锡山周路M座 618236,巢湖市,贵州省,903078,中国,时空盒数字传媒有限公司大数据分析,陈,杨,圆通速递
148,PJ659,10,2024-08-21 00:55:26,2024-08-27 00:55:26,2024-08-26 00:55:26,5,90.61,超艺网络有限公司人工智能,四川省梅市高明潮州路u座 815912,武汉市,四川省,103035,中国,超艺网络有限公司人工智能,林,磊,申通快递
149,VC531,13,2024-06-10 01:10:49,2024-06-20 01:10:49,,4,369.44,九方传媒有限公司生物科技,江西省玉梅县城北韦路k座 920415,六盘水市,西藏自治区,774096,中国,九方传媒有限公司生物科技,曲,桂花,圆通速递
150,OA831,8,2025-05-06 06:19:46,2025-05-13 06:19:46,2025-05-09 06:19:46,3,196.84,华泰通安科技有限公司网络安全,香港特别行政区桂兰市城东傅路b座 111143,玉梅市,台湾省,529077,中国,华泰通安科技有限公司网络安全,王,倩,中通快递
151,AY876,5,2026-02-16 03:25:36,2026-02-22 03:25:36,2026-02-17 03:25:36,4,378.08,精芯传媒有限公司物联网,湖北省杭州市华龙宜都路G座 885926,武汉市,湖北省,378841,中国,精芯传媒有限公司物联网,林,峰,圆通速递
152,IK721,9,2025-06-29 10:38:32,2025-07-07 10:38:32,2025-07-04 10:38:32,9,492.73,诺依曼软件传媒有限公司物联网,广东省重庆市沈北新深圳路t座 370139,华市,广西壮族自治区,558601,中国,诺依曼软件传媒有限公司物联网,王,雪,德邦物流
153,GL926,20,2026-05-07 04:22:06,2026-05-13 04:22:06,2026-05-11 04:22:06,7,161.15,时空盒数字传媒有限公司大数据分析,湖北省梧州县锡山周路M座 618236,巢湖市,贵州省,903078,中国,时空盒数字传媒有限公司大数据分析,欧,娜,百世快递
154,CS287,16,2025-10-08 12:06:48,2025-10-11 12:06:48,2025-10-13 12:06:48,9,109.54,和泰网络有限公司电子商务,山东省台北市南湖刘路G座 282213,玲市,江苏省,453351,中国,和泰网络有限公司电子商务,李,玉珍,德邦物流
155,XO649,18,2025-08-08 22:38:02,2025-08-15 22:38:02,2025-08-09 22:38:02,6,44.01,晖来计算机传媒有限公司云计算,广东省娟市孝南辽阳路I座 278094,郑州县,江苏省,370443,中国,晖来计算机传媒有限公司云计算,薛,洋,韵达快递
156,IP471,8,2024-08-24 16:43:44,2024-08-30 16:43:44,,3,27.7,银嘉信息有限公司移动应用开发,河南省洋县门头沟张家港路q座 708953,荆门市,江西省,960045,中国,银嘉信息有限公司移动应用开发,王,倩,中通快递
157,EI532,3,2025-04-24 13:30:29,2025-04-28 13:30:29,2025-04-27 13:30:29,7,277.51,七喜传媒有限公司人工智能,澳门特别行政区磊市门头沟柳州街Z座 473892,丽华县,西藏自治区,358472,中国,七喜传媒有限公司人工智能,王,斌,百世快递
158,XN875,8,2025-05-21 11:04:33,2025-05-26 11:04:33,2025-05-23 11:04:33,8,151.31,天开传媒有限公司网络安全,香港特别行政区澳门市清浦许路G座 380354,芳市,云南省,252621,中国,天开传媒有限公司网络安全,王,倩,天天快递
159,EM821,19,2026-04-19 13:27:51,2026-05-01 13:27:51,2026-04-23 13:27:51,6,135.24,泰麒麟信息有限公司人工智能,广东省想市新城曾路g座 582475,香港县,广西壮族自治区,358806,中国,泰麒麟信息有限公司人工智能,田,桂荣,韵达快递
160,CZ861,17,2024-07-05 23:20:06,2024-07-17 23:20:06,2024-07-09 23:20:06,8,405.98,合联电子科技有限公司信息技术,辽宁省琴县高明北京街p座 129411,荣市,重庆市,992062,中国,合联电子科技有限公司信息技术,陈,杨,天天快递
161,KM929,4,2024-09-10 17:42:40,2024-09-23 17:42:40,2024-09-12 17:42:40,8,359.46,迪摩科技有限公司电子商务,吉林省香港市白云沈街W座 138703,福州县,海南省,133740,中国,迪摩科技有限公司电子商务,赵,晨,天天快递
162,GR625,5,2026-01-18 20:45:31,2026-01-21 20:45:31,,8,231.13,明腾传媒有限公司互联网服务,澳门特别行政区呼和浩特市沈北新曲街v座 733015,邯郸市,天津市,144183,中国,明腾传媒有限公司互联网服务,林,峰,天天快递
163,XO649,1,2025-10-23 10:15:23,2025-11-03 10:15:23,2025-10-28 10:15:23,10,78.46,晖来计算机传媒有限公司云计算,广东省娟市孝南辽阳路I座 278094,郑州县,江苏省,370443,中国,晖来计算机传媒有限公司云计算,王,建平,邮政EMS
164,ZV584,6,2025-02-10 09:06:21,2025-02-15 09:06:21,,6,295.46,维旺明科技有限公司大数据分析,山东省雷县涪城王路f座 739633,杭州市,福建省,105798,中国,维旺明科技有限公司大数据分析,彭,桂荣,韵达快递
165,ZF801,16,2025-07-04 08:24:37,2025-07-07 08:24:37,,10,110.08,易动力科技有限公司科技公司,北京市佛山县合川香港街U座 292593,沈阳县,广西壮族自治区,104016,中国,易动力科技有限公司科技公司,李,玉珍,邮政EMS
166,MR129,13,2025-12-15 05:28:52,2025-12-25 05:28:52,2025-12-16 05:28:52,1,319.7,太极信息有限公司互联网服务,江苏省六盘水县清浦黄街g座 440842,海门市,福建省,737845,中国,太极信息有限公司互联网服务,曲,桂花,顺丰速运
167,ME428,16,2025-03-09 03:47:34,2025-03-21 03:47:34,2025-03-14 03:47:34,4,295.81,创汇网络有限公司虚拟现实,北京市玉珍市朝阳赵路P座 508928,秀英市,福建省,862920,中国,创汇网络有限公司虚拟现实,李,玉珍,圆通速递
168,KS630,14,2024-11-22 07:51:52,2024-12-06 07:51:52,2024-11-23 07:51:52,5,478.73,良诺信息有限公司网络安全,四川省西安市魏都邓路Q座 814705,潮州市,内蒙古自治区,453855,中国,良诺信息有限公司网络安全,张,帅,申通快递
169,EK253,17,2024-08-24 11:25:20,2024-09-01 11:25:20,,6,458.87,兰金电子科技有限公司区块链技术,吉林省齐齐哈尔县沈河深圳街p座 109059,南昌市,台湾省,701156,中国,兰金电子科技有限公司区块链技术,陈,杨,韵达快递
170,NU012,15,2024-06-22 07:11:40,2024-06-26 07:11:40,2024-06-27 07:11:40,4,120.36,商软冠联传媒有限公司智能科技,甘肃省阜新县江北白路G座 114919,太原县,黑龙江省,500377,中国,商软冠联传媒有限公司智能科技,徐,艳,圆通速递
171,VC531,4,2025-05-30 12:18:09,2025-06-12 12:18:09,,8,362.31,九方传媒有限公司生物科技,江西省玉梅县城北韦路k座 920415,六盘水市,西藏自治区,774096,中国,九方传媒有限公司生物科技,赵,晨,天天快递
172,CM245,8,2024-07-30 16:17:22,2024-08-12 16:17:22,2024-08-02 16:17:22,3,339.31,万迅电脑信息有限公司科技公司,澳门特别行政区沈阳市秀英向路j座 232419,洋县,宁夏回族自治区,487088,中国,万迅电脑信息有限公司科技公司,王,倩,中通快递
